Wins,Public Favor,Survived,Allegiance Network_Strong
6,0.5382264481970591,False,1
9,0.6042967177617562,False,0
2,0.5446416979652259,False,0
12,0.9205012972719334,True,1
9,0.7401257662668184,True,1
6,0.5143239941563766,True,0
14,0.8778594418518514,True,1
3,0.4409377167662963,False,1
4,0.4993466202227756,False,0
3,0.5092036003463171,False,1
7,0.6667020340012041,True,1
8,0.704536260212624,True,1
9,0.7247347197257172,True,1
5,0.5364571696392958,False,1
9,0.7049169787181024,True,1
5,0.4766867383829213,False,0
5,0.5204145294488185,False,1
7,0.6100904281441648,False,1
11,0.7338904195186201,True,1
18,0.9875259654533584,True,1
8,0.8008163418924565,True,1
5,0.4345844065007993,False,0
8,0.7374459315535012,True,1
11,0.5004933507889997,False,0
10,0.7573808302994653,True,1
7,0.6033905201489795,False,0
5,0.5684812723590877,False,1
9,0.7592408632225273,False,1
9,0.6969058200437878,False,0
15,0.9789073242981696,False,1
11,0.8496870847008278,True,1
4,0.6277711060459874,False,0
8,0.7264971990809894,False,1
6,0.7188401656348052,False,1
13,0.7483288719972427,False,1
10,0.7729207920295947,False,1
10,0.7839993407363691,False,1
6,0.7499090403114452,False,1
10,0.7057907181001496,False,1
8,0.6222819307008662,False,1
3,0.5261228445476737,False,0
4,0.5287936853005691,False,1
5,0.6190123003561169,False,0
13,0.7688546556604438,False,1
6,0.7692346088251105,True,1
3,0.4864939024818825,True,1
12,0.897305038460194,True,1
6,0.5934245336948408,True,0
19,0.8244299806849489,False,1
8,0.7012914948996783,True,1
4,0.5393507546082598,False,0
12,0.6567083503469866,False,1
6,0.5926480825757661,False,0
11,0.9090927454619906,True,1
14,0.8477942209533708,True,1
9,0.6223320563331748,False,0
14,0.8644029282939429,True,1
3,0.527099131789884,False,1
9,0.8395163003652042,True,1
12,0.7827051870786691,True,1
7,0.5558839288702975,False,0
8,0.641645932041194,True,1
10,0.7402165688178726,True,1
20,0.9038511056489396,True,1
6,0.6998406955791361,False,0
9,0.7533738414694139,True,1
6,0.6820825623402095,True,0
1,0.3643737165116518,False,0
6,0.5563999263166596,False,0
8,0.7517412739481194,True,1
7,0.8223456051576324,True,1
8,0.853992830769868,True,1
10,0.8842412530445543,True,1
5,0.4540941817322718,False,0
9,0.8512364783351192,True,1
4,0.6298360513266476,False,0
5,0.7116351484406311,True,1
10,0.9925292417151834,True,1
8,0.7080022050812399,True,1
1,0.4169235878256758,False,0
11,0.764977403645306,True,1
16,0.8165837701348273,True,1
4,0.5823633757682666,True,1
4,0.569841330858916,True,1
9,0.8104621398552774,False,1
16,0.9357090229180202,True,1
6,0.7006326305998154,False,1
9,0.736717990528868,True,1
9,0.8222807737821308,False,1
9,0.8498276135372265,True,1
3,0.5134230387266246,False,0
5,0.6605716190927036,False,0
7,0.5879127776584963,False,0
8,0.8465317535674777,True,1
8,0.6816982950079428,True,0
8,0.6337223854602317,True,0
10,0.7622295326490669,False,1
10,0.7443066094115621,False,1
8,0.7669751212661308,True,1
8,0.8177608654989683,True,1
5,0.6624421627402087,False,0
5,0.7297145214441818,True,1
4,0.6051009196793794,False,0
7,0.7305906716110924,True,1
7,0.8311157887983496,True,1
7,0.7468454879630515,False,1
12,0.7363061669112727,True,1
10,0.7063789163375935,True,1
12,0.7799242066939204,True,1
9,0.6035717547225563,True,0
9,0.8001066365057953,True,1
10,0.8255765551589163,True,1
7,0.7919311516740974,True,1
13,0.9408713359960512,False,1
2,0.4943467581415181,False,0
11,0.8599836273926572,False,1
12,0.8045985686045886,True,1
5,0.5886737598077012,True,0
5,0.5267257981226342,False,0
2,0.4497088439004238,False,0
9,0.5770724194663239,False,0
9,0.7894774702268919,False,1
13,0.9339392466572842,True,1
4,0.558034330404269,False,0
7,0.8122048765103596,True,1
1,0.4153002846919968,False,0
10,0.83796425353777,True,1
5,0.6431835248409136,False,0
8,0.6940133803837255,True,0
6,0.5675272402087163,False,0
6,0.616555941774441,True,0
4,0.5353052813324616,False,1
9,0.4659785144607007,False,1
5,0.72842379778005,False,1
4,0.4083610050693123,False,0
11,0.8848722028153654,True,1
7,0.5555344078564516,False,0
11,0.664729804985687,False,0
6,0.6516174270532514,True,1
9,0.7821954098267855,True,1
8,0.6653462513229107,False,0
5,0.7184511419556261,True,1
7,0.5833747407100435,True,0
10,0.8455840836708544,True,1
2,0.5348817777681099,False,0
5,0.6008357334489607,False,0
3,0.5438894435109426,False,0
13,0.9169534679873288,True,1
4,0.5261571370963315,False,0
9,0.6538406198936263,True,0
5,0.5991025940552863,True,1
20,0.9371526441911748,True,1
13,0.6622051336729973,False,0
6,0.6491374855298719,True,1
6,0.5876224639555461,False,0
11,0.7926390785635471,False,1
4,0.56070302693814,False,0
4,0.6014064021849105,False,0
4,0.5766363969221461,False,0
9,0.8475594549741138,True,1
7,0.5803367180853994,True,0
10,0.8041292700159915,True,1
11,0.7847446424115024,False,1
12,0.958104137879997,True,1
14,0.9242235647588852,True,1
11,0.9403803902316904,True,1
13,0.8921822455223163,True,1
5,0.6981259765128234,True,0
5,0.6622554589237215,False,1
9,0.5970735194612697,False,0
10,0.7621096860489114,True,1
3,0.496247486021115,False,0
8,0.5087945815763906,False,0
6,0.6974575480663893,True,0
12,0.9750965590820676,True,1
7,0.651014332663023,True,1
5,0.6082198671055442,False,1
10,0.8904433665355631,True,1
5,0.6540956875293017,False,0
7,0.7966684714908305,True,1
5,0.6182426314082642,True,0
11,0.7283435570581682,True,1
7,0.8038330635394664,True,1
10,0.8548292172621103,True,1
7,0.5910232068499508,True,1
4,0.5069442568696088,False,1
8,0.7613847101532447,True,1
2,0.5089664471535256,False,1
5,0.6296844301652845,True,1
9,0.8717678872861028,True,1
11,0.8985199665701215,True,1
9,0.78303497012197,True,1
7,0.7716264457261276,True,1
13,0.7945285505982557,True,1
6,0.6665832896328597,False,0
13,0.8571816675116685,False,1
6,0.653903890028348,False,0
4,0.545451612160312,False,1
11,0.903955432213045,False,1
10,0.6879058937320351,False,0
10,0.8067405764735246,False,1
7,0.6451982264180869,False,1
4,0.5264700803942616,False,0
12,0.8570750808650506,True,1
8,0.7216821126985651,True,1
6,0.744827235616068,True,1
4,0.5745547031697587,False,0
14,0.8794670210494452,False,1
8,0.6886453725662373,True,1
8,0.7398772685464928,True,1
12,0.9104607988439126,True,1
7,0.6662869256712791,True,0
5,0.6768473762911225,False,0
9,0.7394413056120173,True,1
3,0.4581358586838944,False,0
7,0.9265373722768137,True,1
7,0.8103750275883502,True,1
13,0.8868963596450304,True,1
4,0.6684724342494257,False,0
8,0.7281138069284465,True,1
6,0.654789637722112,True,1
4,0.6118926342043807,False,0
4,0.6427124681042193,False,0
8,0.6348854941594498,True,1
4,0.7109538945724806,False,1
6,0.4891236732750526,False,1
12,0.9604749194079688,True,1
6,0.6456138011421065,False,0
5,0.6233837958448676,True,1
7,0.6509122376422652,True,0
8,0.7099047756865292,False,1
7,0.5795393230097561,False,1
5,0.5176588280267065,True,1
14,0.9598159704056204,True,1
10,0.7762250395893263,True,1
9,0.8917893359612138,True,1
11,0.8606897424967012,True,1
3,0.4028774749109696,False,0
9,0.6627093139693523,True,1
11,0.9143464993648212,True,1
11,0.6894927883899915,False,0
10,0.9123190841601756,True,1
7,0.74000675304929,False,1
11,0.7810403135478109,False,1
4,0.398488538760101,False,1
4,0.5536612259606658,False,0
13,0.8933740251504213,True,1
7,0.6402369801046788,True,0
8,0.7256697974399278,True,1
11,0.7970939698056487,True,1
11,0.8481096631556668,True,1
8,0.8248652310166311,True,1
12,0.8647223248570837,True,1
8,0.6506313743435715,True,0
6,0.6847910911287904,True,0
7,0.7777922675062952,True,1
7,0.7855519103052314,False,1
8,0.7041888861523329,True,1
5,0.7731451198506128,True,1
7,0.6834247004082304,True,0
7,0.621498462007878,False,0
13,0.8192942206732615,False,1
11,0.7935266495863103,True,1
9,0.7844670771846992,True,1
10,0.6733702002602655,False,0
6,0.5939777803777547,False,0
13,0.6742245629310623,False,1
5,0.5900041687659408,False,0
10,0.6079572862114737,False,0
11,0.8837162803743005,False,1
15,0.9614041365947856,True,1
9,0.6560551349023289,True,0
7,0.6369727545208428,True,1
5,0.5326171109231413,True,0
7,0.6707481965089066,True,1
4,0.4335361374042698,False,0
9,0.8744978211673279,True,1
6,0.5055929411322904,False,0
9,0.9388081063995544,True,1
10,0.7180624606124729,False,1
7,0.6042615586276769,False,1
10,0.7002378822079722,False,1
3,0.5300846592087304,False,0
9,0.855905652342107,True,1
6,0.634992808207947,False,0
2,0.5521781826308005,False,1
7,0.6493903867502074,False,0
7,0.631381723032836,False,0
7,0.677700480856031,True,0
8,0.6551794516519209,True,1
6,0.6457099990152884,False,0
3,0.3632455378079273,False,0
4,0.4359845433675577,False,0
7,0.5754330537748654,True,0
4,0.6199584337816277,False,1
13,0.8329117745356183,True,1
6,0.5978885740562948,False,0
10,0.8229533448075667,True,1
10,0.6946052952428619,True,1
4,0.5512779908296848,False,0
7,0.7875267506656455,False,1
6,0.6678516606594952,True,0
7,0.6825894236756443,False,0
11,0.9101131473174776,True,1
5,0.5956637087905989,False,1
13,0.8816420333832121,False,1
2,0.5531386909893131,False,1
10,0.7164668489840331,True,1
11,0.861506660689521,True,1
7,0.5953256889566211,False,1
16,0.7885241005203896,True,1
10,0.7821996207889319,True,1
4,0.5339564184575243,False,0
6,0.8189891075417991,True,1
5,0.547826167216029,False,0
4,0.6409655595904207,False,1
8,0.775310549914892,True,1
7,0.7145441608968752,False,1
12,0.7715200478803924,True,1
6,0.5999443016204963,False,1
10,0.7768951292656342,True,1
3,0.638306211702883,False,0
3,0.4751439675492523,False,0
6,0.6345963511008011,False,1
6,0.5166055470208657,False,1
2,0.5177841327465501,False,1
4,0.6024075067107928,False,0
8,0.8842043101536833,True,1
13,0.9840457949221164,True,1
9,0.8648613410116772,True,1
6,0.7270351670540587,True,1
5,0.7056384061077273,True,1
10,0.7696398838030428,False,1
4,0.470953502391436,False,0
3,0.4778030888849868,False,1
3,0.4687152106544154,False,0
11,0.9943983596094818,True,1
7,0.6482048154334352,False,1
7,0.7238396697578869,True,1
2,0.5021375004452134,False,1
9,0.6339044636691681,False,1
11,0.7912489732276469,True,1
3,0.5025013305582976,False,1
7,0.744842524508721,True,1
9,0.7067872589678046,True,1
8,0.7228841933537064,False,1
12,0.728338395724251,False,1
5,0.3911627874582154,False,0
6,0.6200364811755527,False,0
13,0.7289154795746711,True,1
6,0.7521926447806251,False,1
7,0.6241611517651566,False,0
17,0.8322108395418513,False,1
4,0.587025367388826,False,0
5,0.6633434256055255,False,0
8,0.6237092231820388,True,0
9,0.7430203532677779,True,1
7,0.6416843135192359,False,0
8,0.6390929286806912,True,0
5,0.5271839190928971,False,1
8,0.756062296822574,True,1
8,0.7284893214990557,False,1
7,0.7963513198238188,True,1
6,0.6536685613438449,False,0
11,0.9612780920943492,True,1
6,0.5414341581805124,True,0
8,0.6335357431250127,False,0
10,0.9229827940126852,True,1
4,0.3899224126925755,False,0
8,0.8468467391918055,True,1
6,0.6808913497706726,False,0
4,0.5339808162620023,True,1
9,0.8062790780318764,True,1
8,0.7262379504799058,True,1
12,0.8606691557631828,True,1
10,0.6987052869894214,True,0
7,0.6508051492786847,False,0
9,0.66369720710091,False,0
7,0.6196279718137331,True,0
10,0.9962737253604224,True,1
7,0.6357194002661368,False,0
8,0.6277946053774195,True,1
8,0.7984708891634131,True,1
8,0.689207397124586,False,1
8,0.824779039935715,False,1
7,0.6624546594757393,True,0
4,0.4793301280482593,False,1
5,0.5663190058769831,False,1
7,0.8079820166542672,False,1
7,0.8278619646438792,True,1
5,0.4507917682345317,False,1
6,0.689709663566131,False,1
6,0.6545807636580425,True,0
5,0.5019090843721526,False,0
5,0.6412955453106751,False,0
8,0.7549870804999327,True,1
4,0.5641090453471929,True,1
2,0.4951785004650609,False,0
1,0.4529588929727065,False,0
8,0.6179467271005212,False,0
9,0.7960058743280835,True,1
7,0.6517710444396911,True,0
11,0.7184257688413007,False,1
8,0.6939517480687221,False,0
10,0.7577886294667795,True,1
4,0.4829468119620662,False,1
10,0.8229223145976037,True,1
10,0.7740780463627635,True,1
6,0.6566259269319266,True,1
13,0.8185229621258655,False,1
8,0.7943428332604766,True,1
9,0.75129682699168,True,1
13,0.7217287864920213,False,1
1,0.3952275867706298,False,0
4,0.529401374482431,False,0
3,0.490687023024097,False,0
10,0.8387291530675229,True,1
8,0.8019791271598804,True,1
6,0.5306624026936961,False,0
11,0.7531135595859927,True,1
12,0.756450706097532,True,1
1,0.3935813123317531,False,0
16,0.9395239669348072,False,1
2,0.5394721436821712,False,0
10,0.8358238387119893,True,1
5,0.741040038249914,True,1
8,0.7214370015475069,True,1
5,0.6541749149210077,False,0
10,0.6776413171424805,False,1
8,0.6612293886371828,True,0
2,0.499957857210947,False,0
4,0.6039454679356925,True,1
8,0.5513713663721429,False,0
17,0.8280090046547727,True,1
15,0.9965272810628186,True,1
9,0.7147861378924856,True,1
3,0.5990623927854508,False,1
9,0.8422023407445397,False,1
11,0.8492661455926204,True,1
7,0.7212675441129006,True,1
8,0.5891605966720052,False,1
3,0.4767396333586057,False,0
7,0.460842721555561,False,0
7,0.7127659044670337,False,1
8,0.7719153113790108,True,1
6,0.6705596201141106,True,1
18,1.0260304012497865,True,1
8,0.70654411195677,True,1
5,0.608062410912577,True,1
4,0.532057280019628,False,0
7,0.7866349420812808,True,1
8,0.5431488648428244,True,0
10,0.8869370618229401,True,1
4,0.6234203172552546,False,0
11,0.9868362263320538,True,1
6,0.6227593220815492,False,0
10,0.8045091458998898,False,1
8,0.7348463626382401,False,1
7,0.7590426642459297,True,1
10,0.8132648246062796,False,1
7,0.6496502726065713,True,0
7,0.6865907666291388,True,1
11,0.7823943117198394,False,1
13,0.9507419860861616,True,1
9,0.8945945472422484,True,1
4,0.5069619098163565,False,0
11,0.6055828221552125,False,0
11,0.6879160624542707,True,0
10,0.7171346627350013,False,1
6,0.5001252099449223,False,0
14,0.828365427421662,True,1
11,0.8290583069425288,True,1
9,0.8835896203054552,True,1
12,0.7981802728441498,True,1
3,0.5523616354175372,False,0
5,0.602071052234053,False,0
10,0.9014370225114176,False,1
6,0.6663386111727032,False,0
11,0.7820723109489872,True,1
4,0.547022309278722,False,0
4,0.642830910969869,False,0
12,0.755832553690594,False,1
6,0.5934829640083988,True,0
8,0.7057033416586473,False,1
4,0.5770600701812663,False,0
8,0.8188970958415718,True,1
5,0.498206685672809,False,0
6,0.7279326633622093,True,1
5,0.6248996168953764,False,0
6,0.5727576107690545,False,0
7,0.7408306504894896,False,1
10,0.9325838751256366,True,1
5,0.7383098450505103,True,1
3,0.4992352910705002,False,0
5,0.6215337010295782,False,1
4,0.5374600197733213,True,1
15,0.8386744774783091,True,1
5,0.6789367805983714,False,0
6,0.5854498593019347,True,0
10,0.7195477867177897,True,1
1,0.350613145414646,False,0
13,0.9137396146856702,True,1
7,0.711920242756143,True,1
6,0.7723278442051476,True,1
6,0.7591888801636134,True,1
7,0.5429701881653101,True,1
12,0.9112068944449636,True,1
10,0.7912907284203835,False,1
8,0.723508095824401,False,1
7,0.6173006674346779,True,0
4,0.4458822308577044,False,0
7,0.8016731982373082,True,1
10,0.7226028481408125,False,1
11,0.886337137711735,True,1
8,0.692051811442745,True,1
10,0.8460188688042061,True,1
9,0.7142199503449314,True,1
9,0.5680135148987452,False,0
6,0.5817957026916258,False,0
7,0.7516171747664792,False,1
7,0.7797664740427196,False,1
3,0.5566805004439478,False,0
8,0.8063315476741564,False,1
7,0.6292460037181306,False,0
8,0.7905760117419465,True,1
11,0.9406637311792356,True,1
10,0.9031302480320558,True,1
3,0.4446860204329775,False,0
10,0.8230521868315475,False,1
7,0.6517036997217337,False,0
9,0.7381933443601095,True,1
8,0.779469545775844,True,1
9,0.8235643156580212,False,1
6,0.6157063305152337,False,0
6,0.5274487041762723,False,0
6,0.6750649888292626,True,0
5,0.5143948516611677,False,0
7,0.6136407756486344,False,0
18,0.8685715882077802,True,1
11,0.6913397188819347,True,1
6,0.6510750897290116,False,0
5,0.7004724237166458,False,1
9,0.8224792299067868,False,1
12,0.705011616501377,False,1
7,0.6955842605459206,True,0
11,0.8872449940128052,True,1
9,0.7813773933084153,False,1
11,0.7918560136411288,False,1
6,0.607641404600322,False,1
5,0.7171359627365829,False,1
8,0.8640940040463932,True,1
8,0.8137515431596039,True,1
4,0.3758392298577118,False,0
9,0.8360677599912031,True,1
6,0.5499857410161964,False,1
7,0.749333704831552,False,1
3,0.4763178515998983,False,0
4,0.7136909369073474,False,1
6,0.7163012299099719,True,1
3,0.5007395472930983,False,1
11,0.8665232328666252,False,1
2,0.4231703337293991,False,0
5,0.5124724952591064,False,1
14,0.8815551782712253,True,1
9,0.7187076865807358,True,1
3,0.6278903220848008,False,0
6,0.642411875762181,True,0
8,0.757318216231082,True,1
12,0.9028211892035805,True,1
9,0.6662974805925689,True,1
9,0.7696906582908053,True,1
8,0.7066101581248679,True,1
11,0.6578029483561295,True,0
10,0.630221224766673,False,1
9,0.6650022324626069,True,1
15,1.0208941511199292,True,1
9,0.8305985196365188,True,1
9,0.7793649367741939,True,1
8,0.7362752814563588,False,1
6,0.7580956148930963,False,1
5,0.6809446925867971,True,1
8,0.735116658507464,True,1
7,0.6249545222992122,False,0
9,0.7337808832719979,False,1
7,0.6585533068124495,False,0
9,0.8545483729413694,True,1
6,0.8207484975318141,False,1
6,0.7310704661925439,True,1
6,0.4519577677614299,True,1
6,0.7535480358537492,True,1
6,0.5765859490942313,True,1
5,0.6640913466148625,True,1
6,0.7331019188145061,False,1
10,0.7497450905638972,False,1
5,0.6411605370513703,False,0
12,0.8231501037667254,False,1
10,0.8933738643509401,True,1
11,0.7954040128547823,True,1
6,0.4926472019273205,False,1
14,0.922821039130464,True,1
7,0.715036356848844,True,1
13,0.8951892844438877,True,1
13,0.8435814883463932,False,1
5,0.6220968486689725,True,0
8,0.8207835078777922,True,1
14,0.7290585053155869,True,1
9,0.8186228921000094,False,1
8,0.6791226319810867,True,1
8,0.7180760098391487,False,1
13,0.8843427304473573,True,1
2,0.4370471609555141,False,1
11,0.7589765344567186,False,1
1,0.4629559086431832,False,1
11,0.6195830761201432,False,0
7,0.6062865761807964,False,0
6,0.6993888158059006,True,0
9,0.8425481328466061,True,1
6,0.5787136045316105,False,1
14,0.924594066404638,True,1
19,0.8168812200381341,True,1
6,0.4760397133068478,False,1
9,0.8304924492882064,True,1
0,0.3581041446973879,False,1
5,0.4827641702659607,False,0
10,1.0488906315683584,True,1
10,0.8208421774570439,True,1
8,0.672041498883417,True,1
8,0.839948705715947,True,1
4,0.5146361324681112,False,0
3,0.5618931002213445,False,0
4,0.6645379722413591,True,1
6,0.6131195195634694,False,0
10,0.7527644664540178,False,1
16,0.9268975885032606,False,1
8,0.8795738633605663,False,1
10,0.6854728904647028,True,1
6,0.7242743164595385,False,1
4,0.6615530926940134,False,0
10,0.87978782184102,True,1
4,0.6019182199334736,False,0
8,0.6758059415511541,True,1
14,0.8230824048346768,True,1
7,0.6696575201372373,False,0
16,0.880959774904183,True,1
8,0.827350057640365,True,1
6,0.6493784959582712,False,0
10,0.8251448151172099,True,1
15,0.7546793493877731,True,1
5,0.6587752430687606,True,1
16,0.8807222685970579,True,1
15,0.9483989836377372,True,1
10,0.6199154039522681,True,1
4,0.5075098734189865,False,0
10,0.931193875537301,True,1
10,0.8405467106435709,True,1
3,0.4429999682763207,False,1
5,0.6984857958735191,True,1
12,0.6949099143571691,False,1
14,0.9431262229697632,True,1
5,0.5941566843422794,False,0
7,0.8539923585508907,True,1
7,0.5993742373666023,False,0
5,0.6062858268478686,False,1
2,0.5317202175297329,False,0
8,0.7699199060016606,False,1
5,0.5540342905924501,False,0
9,0.7742235480494638,True,1
7,0.6613401576044406,True,0
9,0.9032953966283886,True,1
7,0.6523584310970282,False,0
4,0.5693490197202488,False,0
7,0.7616840161768049,True,1
2,0.4202363866664364,False,0
10,0.8903452769021323,True,1
6,0.634851898429577,False,0
5,0.5590701089545428,False,0
9,0.885473436590523,True,1
4,0.5453128867373734,False,0
10,0.8730674954180313,True,1
14,0.7871064287687431,False,1
15,0.9137811431177916,False,1
7,0.6909154248829648,True,1
8,0.8019801797596277,True,1
5,0.5635641843447657,False,0
11,0.6022509980810324,False,0
6,0.6846442443498114,True,0
12,0.9436100722077032,False,1
9,0.6096622637727427,True,1
5,0.550499852587602,False,0
8,0.6555833257006105,True,0
6,0.7427796520797446,True,1
8,0.7350432669868753,True,1
11,0.8882691363664237,True,1
7,0.8652200599204924,False,1
14,0.697808001466489,True,0
2,0.4266833712916352,False,0
15,0.9609979959875732,True,1
5,0.6109011152113943,False,0
6,0.7313044845769325,False,1
5,0.5998213805421513,False,1
14,0.896275483472841,False,1
10,0.9691436650221382,True,1
8,0.6245314634014316,False,0
4,0.4313387879561281,False,0
6,0.7364475775855598,False,1
6,0.4712041498895915,False,0
10,0.7299058969428948,True,1
9,0.7217698617591385,False,1
6,0.6350875545295859,False,0
5,0.5850779652806691,False,0
10,0.6757271454276127,False,1
4,0.6435492212246616,True,1
11,0.9130170055235116,True,1
5,0.6165507915777282,False,1
8,0.603618462797579,False,0
8,0.7445198804687368,True,1
10,1.041034709118542,True,1
3,0.5265934776377496,True,1
6,0.7062342895394093,False,1
10,0.5662441953670551,False,0
4,0.7005853171818052,False,1
7,0.7291496912427269,True,1
10,0.8899394131853852,False,1
5,0.5566625119561885,False,1
12,0.9692931915234392,True,1
11,0.6201617726753283,True,1
6,0.7349645751676488,False,1
4,0.6044340076835998,False,0
12,0.8884480875478221,True,1
5,0.5889822411483321,False,0
5,0.6379373399380305,False,1
5,0.4703426467810015,False,1
6,0.6210038314555625,True,1
4,0.6420820455698695,True,1
8,0.7337807514625382,True,1
8,0.8036777862715613,True,1
7,0.7267497558863547,True,1
6,0.6245515264288796,False,0
9,0.6024509401623206,False,1
10,0.8531768349352841,False,1
3,0.540446127522908,False,0
6,0.7510574972173247,False,1
2,0.5150624963602679,False,1
11,0.6395104147182326,False,0
8,0.8726340638978327,False,1
11,0.9590016021172192,True,1
13,1.0222038420830923,True,1
9,0.660522581129595,False,0
9,0.743218956498137,True,1
7,0.5216717300242575,False,0
8,0.7027630777770411,True,1
6,0.734534041816512,False,1
7,0.6194033029982531,False,0
13,0.8979225298490552,False,1
2,0.540736781468743,False,1
8,0.7638846654175935,True,1
9,0.5846174880421361,False,1
3,0.5873217362090243,False,1
14,0.7102059659288429,False,1
10,0.8085431238282261,True,1
7,0.6414612494549873,False,0
10,0.7780863946445542,True,1
7,0.6958652389773757,True,1
10,0.7149270359961124,True,1
9,0.7716726196541743,False,1
11,0.7379686187270611,True,1
5,0.45273916786304,True,0
10,0.8753261284431434,True,1
5,0.6282234238905308,True,0
7,0.5028330045494157,True,1
8,0.68504645828446,True,0
11,0.8398199426310263,False,1
14,0.8527893488930873,True,1
11,1.031727618865656,True,1
6,0.5570969683783185,True,0
7,0.6089417679454836,False,1
5,0.6035594739717931,False,1
2,0.5926290641497285,False,0
9,0.7699115001450321,False,1
8,0.8318026842587567,True,1
11,0.8404091915797862,False,1
3,0.5440494363782946,False,0
13,0.9121433352564176,True,1
7,0.7008363898624673,True,1
6,0.6646953311955747,True,1
6,0.6248375357905328,True,1
12,0.9200574952061286,False,1
13,0.903756963886328,False,1
5,0.632067368930418,False,0
5,0.6450077613568241,False,0
7,0.7244779443275705,True,1
11,0.8888483817062321,True,1
5,0.6739303114880557,False,0
7,0.6084809039815348,False,0
4,0.6136333062623643,True,0
9,0.6725673269515099,True,0
16,0.8624886279905977,False,1
11,0.8185060830319781,True,1
4,0.5907211225550656,False,0
4,0.5105917899692328,False,0
3,0.5477715574430462,False,0
7,0.5932151936020068,True,0
4,0.581708250337395,False,0
1,0.4451799915403159,False,1
9,0.7006816965512725,True,1
12,0.8460089045024741,False,1
5,0.4295600122602233,False,0
3,0.6584070571260203,False,0
6,0.7026201108825756,True,1
14,0.7908508287507897,True,1
12,1.07399117167406,True,1
12,0.8707758734809927,True,1
15,0.8346280614251116,True,1
6,0.6216976589489163,False,0
11,0.8187542562693518,True,1
3,0.584798444989785,False,0
7,0.6098234759265997,False,0
10,0.7458432298269864,True,1
2,0.5348894601189335,False,0
2,0.5868675853748113,False,1
14,0.8362532338026307,True,1
11,0.8805166496678003,True,1
6,0.5835954602141931,False,0
9,0.7336567190128788,True,1
5,0.6085811539918197,False,0
5,0.637497652115854,False,0
6,0.6233265351672175,True,0
11,0.7361185268805945,True,1
5,0.5338510171101923,False,0
11,0.8136492405042672,True,1
7,0.602021243848765,False,1
11,0.8112206918828032,True,1
11,0.8251269622796439,False,1
15,0.9205363259082252,True,1
7,0.6126731450966466,False,1
4,0.4355262197169688,False,1
12,0.9376368735488808,True,1
5,0.5087483290352475,False,0
6,0.5672233033484044,False,0
18,0.8986617776198355,True,1
9,0.6363775406463592,True,0
3,0.5168531585779277,False,1
10,0.8209483537219042,True,1
8,0.8296144069101012,True,1
15,1.008497600769362,True,1
8,0.6849571650936194,False,1
7,0.8220213262431103,False,1
7,0.6855061092158767,True,1
6,0.5404785755989963,False,1
9,0.7993478261639257,False,1
5,0.5283207375360522,False,1
19,0.9026658098471546,True,1
10,0.7055041847177155,False,1
9,0.6597788408686793,True,1
9,0.6551283771085721,True,0
3,0.5448903540249466,False,0
10,0.6881874621733854,False,1
4,0.6103518385113451,False,1
15,0.891456031399016,True,1
11,0.8731359723511284,False,1
4,0.4911124741598235,False,0
8,0.5812727469060356,False,0
10,0.8687428963792629,False,1
1,0.5111617713538851,False,0
4,0.6623323124533118,False,0
9,0.6620956315243833,False,1
8,0.7206995260708486,True,1
11,0.8034339332199183,True,1
2,0.4420908336877688,False,1
7,0.7865717269461102,True,1
8,0.650422408479087,False,0
9,0.8486349328872173,True,1
3,0.5352311034431059,False,0
6,0.5718776386588901,False,0
7,0.71681396762665,True,1
5,0.6827252759730946,True,0
17,0.7823125127389438,True,1
14,0.8558235118422578,True,1
8,0.5592255678681204,True,1
10,0.7519501272620409,False,1
4,0.4958678453177669,False,0
7,0.758028307056041,True,1
7,0.4214627819105388,False,1
4,0.5821060686453868,True,0
13,0.8765014995949658,False,1
7,0.6964258750268519,True,1
6,0.6055613680147477,False,0
13,0.8535096080898698,True,1
7,0.7069985001782585,False,1
6,0.6236594674686006,False,1
9,0.8193984958979932,True,1
4,0.5238824457980688,False,1
6,0.5254064065170005,True,0
2,0.3913988838765486,False,1
19,0.8960778248881315,True,1
5,0.4680640016553742,False,0
13,0.8761468400637152,True,1
11,0.8890668123890076,True,1
3,0.4161326763868809,False,1
7,0.5705117786283812,True,0
10,0.6853426303285617,True,0
4,0.5149884242545623,False,1
8,0.776472742668402,True,1
2,0.5208802319307199,False,1
9,0.7706188433263476,True,1
5,0.5847732693231359,False,0
16,0.8055209890921833,True,1
7,0.6718542279775832,False,1
4,0.5746422634888215,False,0
6,0.6566410019540059,False,1
5,0.4438585517112645,False,0
5,0.6602871547397635,False,1
13,0.9924252278213735,True,1
1,0.3973483176447597,False,1
6,0.6027573018074389,False,0
7,0.7875346523969319,True,1
6,0.7358395107348961,True,1
9,0.7303722007031862,True,1
7,0.7577217642412086,True,1
9,0.8186029221735712,True,1
3,0.5870415884109853,False,0
6,0.6012529186873498,False,0
9,0.6969569379966134,True,1
5,0.4302389495589693,False,0
8,0.7554635743731107,True,1
9,0.4765419815423697,True,0
12,0.8605039840570847,True,1
3,0.5087372755831032,False,0
8,0.8508396540786265,True,1
12,0.7886014458727403,True,1
6,0.5179673594287473,False,0
4,0.5693038998221283,False,0
15,0.8827262000648943,True,1
7,0.7506356853490527,False,1
3,0.5228286970696301,False,1
2,0.4742745878188285,False,1
4,0.59940463791051,False,1
6,0.7465049398659983,False,1
